# Program:featureCounts v2.0.1; Command:"featureCounts" "-t" "gene" "-g" "gene_id" "-a" "data/raw_external/NCTC8325.gff3.gz" "-o" "results/tables/counts.tsv" "intermediate/SRR935090.sorted.bam" "intermediate/SRR935091.sorted.bam" "intermediate/SRR935092.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	intermediate/SRR935090.sorted.bam	intermediate/SRR935091.sorted.bam	intermediate/SRR935092.sorted.bam
SAOUHSC_01691	Chromosome	1601433	1603580	-	2148	1	0	1
SAOUHSC_01692	Chromosome	1603639	1604070	-	432	5	2	2
SAOUHSC_01693	Chromosome	1604192	1604878	-	687	1	0	2
SAOUHSC_01694	Chromosome	1604918	1605634	-	717	4	2	7
SAOUHSC_01695	Chromosome	1605637	1605990	-	354	6	1	4
SAOUHSC_01696	Chromosome	1605991	1606575	-	585	2	3	5
SAOUHSC_01697	Chromosome	1606565	1607134	-	570	2	0	4
SAOUHSC_01698	Chromosome	1607137	1607427	-	291	2	0	1
SAOUHSC_01699	Chromosome	1607431	1608237	-	807	3	3	5
SAOUHSC_01700	Chromosome	1608251	1609351	-	1101	1	3	13
SAOUHSC_01701	Chromosome	1609352	1609879	-	528	3	1	3
SAOUHSC_01702	Chromosome	1609899	1610585	-	687	2	0	3
SAOUHSC_01703	Chromosome	1610631	1610792	-	162	0	0	0
SAOUHSC_01704	Chromosome	1610899	1611168	+	270	0	0	0
SAOUHSC_01705	Chromosome	1611370	1612074	-	705	0	0	1
SAOUHSC_01706	Chromosome	1612536	1613756	-	1221	2	0	2
SAOUHSC_01707	Chromosome	1614045	1615274	-	1230	1	0	2
SAOUHSC_01708	Chromosome	1615287	1616039	-	753	1	0	0
SAOUHSC_01709	Chromosome	1616039	1617400	-	1362	1	1	2
SAOUHSC_01710	Chromosome	1617414	1617863	-	450	0	0	0
SAOUHSC_01711	Chromosome	1617865	1618779	-	915	2	0	1
SAOUHSC_01712	Chromosome	1618865	1619566	-	702	0	0	0
SAOUHSC_01714	Chromosome	1619925	1620401	-	477	9	7	10
SAOUHSC_01715	Chromosome	1620429	1621052	-	624	7	5	8
SAOUHSC_01716	Chromosome	1621052	1622320	-	1269	5	16	12
SAOUHSC_01717	Chromosome	1622332	1623255	-	924	4	2	2
SAOUHSC_01718	Chromosome	1623258	1623896	-	639	2	1	2
SAOUHSC_01719	Chromosome	1624181	1624489	-	309	7	0	8
SAOUHSC_01720	Chromosome	1624504	1624932	-	429	5	1	4
SAOUHSC_01721	Chromosome	1624936	1625196	-	261	5	3	2
SAOUHSC_01722	Chromosome	1625259	1627889	-	2631	6	7	17
SAOUHSC_01723	Chromosome	1628232	1630709	-	2478	4	6	13
SAOUHSC_01724	Chromosome	1630711	1631379	-	669	1	2	4
SAOUHSC_01725	Chromosome	1631841	1632614	-	774	6	3	9
SAOUHSC_01726	Chromosome	1632623	1632925	-	303	6	2	3
SAOUHSC_01727	Chromosome	1632959	1634101	-	1143	2	1	9
SAOUHSC_01728	Chromosome	1634413	1635426	+	1014	0	3	1
SAOUHSC_01729	Chromosome	1635663	1635809	-	147	0	0	0
SAOUHSC_01730	Chromosome	1635849	1636031	-	183	0	2	0
SAOUHSC_01732	Chromosome	1636204	1636554	-	351	0	0	1
SAOUHSC_01733	Chromosome	1636551	1636727	-	177	0	0	0
SAOUHSC_01734	Chromosome	1636666	1637913	+	1248	7	2	10
SAOUHSC_01735	Chromosome	1638074	1638847	-	774	4	2	7
SAOUHSC_01736	Chromosome	1638847	1638975	-	129	0	0	1
SAOUHSC_01737	Chromosome	1639308	1641074	-	1767	10	0	10
SAOUHSC_01738	Chromosome	1641090	1642352	-	1263	0	1	6
SAOUHSC_01739	Chromosome	1642813	1643688	-	876	1	2	4
SAOUHSC_01741	Chromosome	1643685	1644137	-	453	1	0	3
SAOUHSC_01742	Chromosome	1644149	1646338	-	2190	8	1	10
SAOUHSC_01743	Chromosome	1646766	1647284	-	519	3	0	2
SAOUHSC_01744	Chromosome	1647306	1649579	-	2274	4	7	15
SAOUHSC_01746	Chromosome	1649782	1652001	-	2220	15	22	30
SAOUHSC_01747	Chromosome	1652336	1652596	-	261	5	4	8
SAOUHSC_01748	Chromosome	1652615	1653754	-	1140	26	10	22
SAOUHSC_01749	Chromosome	1653777	1654802	-	1026	3	9	5
SAOUHSC_01750	Chromosome	1654804	1655808	-	1005	5	2	10
SAOUHSC_01751	Chromosome	1655840	1656442	-	603	1	4	1
SAOUHSC_01752	Chromosome	1656456	1656911	-	456	1	4	5
SAOUHSC_01753	Chromosome	1656924	1658216	-	1293	7	6	14
SAOUHSC_01755	Chromosome	1658571	1658855	-	285	27	12	47
SAOUHSC_01756	Chromosome	1658867	1659187	-	321	34	12	59
SAOUHSC_01757	Chromosome	1659193	1659501	-	309	42	14	79
SAOUHSC_01758	Chromosome	1659668	1660198	-	531	0	0	3
SAOUHSC_01759	Chromosome	1660198	1661040	-	843	3	0	5
SAOUHSC_01760	Chromosome	1661240	1661359	-	120	1	2	0
SAOUHSC_01761	Chromosome	1661433	1661906	-	474	0	0	0
SAOUHSC_01762	Chromosome	1662380	1662664	-	285	0	0	2
SAOUHSC_01763	Chromosome	1662732	1663388	-	657	1	0	0
SAOUHSC_01764	Chromosome	1663415	1664122	-	708	0	0	0
SAOUHSC_01765	Chromosome	1664224	1664334	+	111	0	0	0
SAOUHSC_01766	Chromosome	1664392	1665663	-	1272	7	4	17
SAOUHSC_01767	Chromosome	1665676	1668306	-	2631	27	0	25
SAOUHSC_01768	Chromosome	1668709	1669269	+	561	3	2	2
SAOUHSC_01769	Chromosome	1669492	1670565	-	1074	1	0	2
SAOUHSC_01770	Chromosome	1670599	1670700	-	102	0	0	0
SAOUHSC_01771	Chromosome	1670761	1672047	-	1287	8	8	23
SAOUHSC_01772	Chromosome	1672095	1673069	-	975	1	2	7
SAOUHSC_01773	Chromosome	1673072	1673740	-	669	0	1	2
SAOUHSC_01774	Chromosome	1673762	1674688	-	927	2	4	3
SAOUHSC_01775	Chromosome	1674730	1675545	-	816	2	6	8
SAOUHSC_01776	Chromosome	1675567	1676913	-	1347	10	3	23
SAOUHSC_01777	Chromosome	1677130	1677720	-	591	1	0	3
SAOUHSC_01778	Chromosome	1677874	1679136	-	1263	21	20	54
SAOUHSC_01779	Chromosome	1679287	1680588	-	1302	50	24	111
SAOUHSC_01780	Chromosome	1680636	1680746	-	111	0	0	0
SAOUHSC_01781	Chromosome	1680751	1681680	-	930	4	2	5
SAOUHSC_01782	Chromosome	1681699	1682307	-	609	2	3	3
SAOUHSC_01783	Chromosome	1682384	1682485	+	102	0	1	0
SAOUHSC_01784	Chromosome	1682449	1682805	-	357	29	6	31
SAOUHSC_01785	Chromosome	1682852	1683052	-	201	24	6	36
SAOUHSC_01786	Chromosome	1683081	1683608	-	528	48	10	41
SAOUHSC_01787	Chromosome	1683837	1685330	-	1494	3	0	8
SAOUHSC_01788	Chromosome	1685756	1687693	-	1938	14	7	23
SAOUHSC_01789	Chromosome	1687891	1688013	-	123	4	1	2
SAOUHSC_01791	Chromosome	1688106	1689026	-	921	4	8	6
SAOUHSC_01792	Chromosome	1689026	1690426	-	1401	6	5	18
SAOUHSC_01793	Chromosome	1690427	1690897	-	471	4	3	3
SAOUHSC_01794	Chromosome	1691107	1692132	-	1026	0	0	0
SAOUHSC_01795	Chromosome	1692302	1692925	-	624	2	1	1
SAOUHSC_01796	Chromosome	1692941	1693813	-	873	6	3	5
SAOUHSC_01797	Chromosome	1693829	1696459	-	2631	5	23	17
SAOUHSC_01798	Chromosome	1696753	1698240	-	1488	0	2	1
SAOUHSC_01799	Chromosome	1698739	1700400	-	1662	4	1	6
SAOUHSC_01800	Chromosome	1700400	1701104	-	705	1	0	0
SAOUHSC_A01723	Chromosome	1701056	1701274	+	219	0	0	0
SAOUHSC_01801	Chromosome	1701494	1702762	-	1269	0	3	0
SAOUHSC_01802	Chromosome	1702811	1703668	-	858	1	0	3
SAOUHSC_01803	Chromosome	1704280	1705641	+	1362	15	3	26
SAOUHSC_01804	Chromosome	1705674	1706480	-	807	0	0	0
SAOUHSC_01805	Chromosome	1706498	1707325	-	828	0	0	0
SAOUHSC_01806	Chromosome	1707966	1709723	-	1758	40	12	98
SAOUHSC_01807	Chromosome	1709745	1710668	-	924	17	0	30
SAOUHSC_01808	Chromosome	1710982	1711926	-	945	7	15	17
SAOUHSC_01809	Chromosome	1711926	1712783	-	858	8	11	17
SAOUHSC_01810	Chromosome	1712978	1714207	-	1230	9	11	25
SAOUHSC_01811	Chromosome	1714657	1717854	-	3198	9	1	14
SAOUHSC_01812	Chromosome	1717875	1718816	-	942	4	1	4
SAOUHSC_01813	Chromosome	1719077	1720375	-	1299	2	1	4
SAOUHSC_01814	Chromosome	1720580	1720993	+	414	4	0	10
SAOUHSC_01815	Chromosome	1721298	1721987	-	690	2	2	4
SAOUHSC_01816	Chromosome	1722162	1723217	+	1056	2	5	5
SAOUHSC_01817	Chromosome	1723311	1723409	-	99	0	0	0
SAOUHSC_01818	Chromosome	1723533	1724651	-	1119	3	0	1
SAOUHSC_01819	Chromosome	1724792	1725292	+	501	9	5	3
SAOUHSC_01820	Chromosome	1725538	1726740	-	1203	22	1	49
SAOUHSC_01821	Chromosome	1726828	1727775	-	948	3	0	6
SAOUHSC_01822	Chromosome	1727898	1728392	-	495	9	1	20
SAOUHSC_01823	Chromosome	1728490	1729260	-	771	1	0	1
SAOUHSC_01824	Chromosome	1729304	1730527	-	1224	4	1	3
SAOUHSC_01825	Chromosome	1730527	1731675	-	1149	2	0	3
SAOUHSC_01826	Chromosome	1731824	1731964	+	141	0	0	0
SAOUHSC_01827	Chromosome	1732038	1733732	-	1695	27	22	37
SAOUHSC_01828	Chromosome	1733869	1734333	+	465	3	0	6
SAOUHSC_01829	Chromosome	1734577	1735179	+	603	81	16	134
SAOUHSC_A01754	Chromosome	1735252	1735506	+	255	0	0	0
SAOUHSC_01830	Chromosome	1735395	1736138	-	744	2	0	0
SAOUHSC_01831	Chromosome	1736218	1736664	+	447	0	1	0
SAOUHSC_01832	Chromosome	1736778	1737938	+	1161	0	0	0
SAOUHSC_01833	Chromosome	1737925	1739529	+	1605	3	0	0
SAOUHSC_01834	Chromosome	1739623	1739718	+	96	0	0	0
SAOUHSC_01835	Chromosome	1739679	1740809	-	1131	1	1	0
SAOUHSC_01836	Chromosome	1740916	1742382	-	1467	6	7	9
SAOUHSC_01837	Chromosome	1742510	1743127	-	618	1	5	2
SAOUHSC_01838	Chromosome	1743299	1744573	+	1275	8	1	15
SAOUHSC_01839	Chromosome	1744667	1745929	-	1263	6	7	11
SAOUHSC_01840	Chromosome	1746311	1747216	+	906	1	0	1
SAOUHSC_01841	Chromosome	1747196	1747288	-	93	0	0	0
SAOUHSC_01843	Chromosome	1747419	1750106	-	2688	0	0	0
SAOUHSC_01844	Chromosome	1750105	1750194	+	90	0	0	0
EBG00001047368	Chromosome	1750160	1750217	-	58	0	0	0
SAOUHSC_01845	Chromosome	1750440	1752107	-	1668	9	1	22
SAOUHSC_01846	Chromosome	1752547	1754253	-	1707	0	0	0
SAOUHSC_01847	Chromosome	1754422	1755054	+	633	0	0	1
SAOUHSC_01849	Chromosome	1755079	1756248	+	1170	0	0	0
SAOUHSC_01850	Chromosome	1756346	1757335	-	990	12	2	7
SAOUHSC_01851	Chromosome	1757408	1757521	-	114	0	0	0
SAOUHSC_01852	Chromosome	1757875	1758966	-	1092	5	2	2
SAOUHSC_01853	Chromosome	1759427	1759531	-	105	0	0	0
SAOUHSC_01854	Chromosome	1759666	1761183	-	1518	4	3	11
SAOUHSC_01855	Chromosome	1761257	1761748	-	492	8	1	22
SAOUHSC_01856	Chromosome	1761822	1763135	-	1314	17	4	28
SAOUHSC_01857	Chromosome	1763159	1766983	-	3825	25	3	51
SAOUHSC_01858	Chromosome	1767004	1767600	-	597	1	2	6
SAOUHSC_01859	Chromosome	1767629	1768486	-	858	2	1	4
SAOUHSC_01860	Chromosome	1768586	1768897	-	312	2	0	0
SAOUHSC_01861	Chromosome	1768962	1770038	-	1077	2	1	2
SAOUHSC_01863	Chromosome	1770125	1770436	+	312	1	1	10
SAOUHSC_01864	Chromosome	1770561	1771403	-	843	2	8	2
EBG00001047384	Chromosome	1771670	1771728	-	59	0	0	0
SAOUHSC_01865	Chromosome	1771873	1772517	-	645	5	1	21
SAOUHSC_01866	Chromosome	1772532	1773257	-	726	15	5	18
SAOUHSC_01867	Chromosome	1773873	1774721	-	849	2	2	10
SAOUHSC_01868	Chromosome	1774725	1776134	-	1410	10	3	12
SAOUHSC_01869	Chromosome	1776998	1777420	-	423	0	0	2
SAOUHSC_01870	Chromosome	1777437	1778132	-	696	4	1	7
SAOUHSC_01871	Chromosome	1778129	1779790	-	1662	4	2	7
SAOUHSC_01872	Chromosome	1780197	1781465	+	1269	0	0	1
SAOUHSC_01873	Chromosome	1781582	1788142	-	6561	0	1	0
SAOUHSC_01874	Chromosome	1788485	1788796	-	312	1	1	0
SAOUHSC_01875	Chromosome	1788818	1791235	-	2418	14	7	21
SAOUHSC_01876	Chromosome	1791523	1792704	-	1182	3	0	2
SAOUHSC_01877	Chromosome	1792814	1793767	+	954	6	1	7
SAOUHSC_01878	Chromosome	1793764	1794327	+	564	3	2	6
SAOUHSC_01879	Chromosome	1794447	1794848	-	402	8	4	9
SAOUHSC_01880	Chromosome	1795368	1795592	-	225	0	0	1
SAOUHSC_01881	Chromosome	1795589	1796080	-	492	0	0	0
SAOUHSC_01882	Chromosome	1796427	1797254	-	828	2	1	9
SAOUHSC_01883	Chromosome	1797257	1797376	-	120	0	0	0
SAOUHSC_01884	Chromosome	1797488	1798489	+	1002	4	0	0
SAOUHSC_01886	Chromosome	1798611	1799075	-	465	6	0	5
SAOUHSC_01887	Chromosome	1799088	1800269	-	1182	4	0	9
SAOUHSC_01888	Chromosome	1800280	1800912	-	633	8	0	3
SAOUHSC_01889	Chromosome	1800919	1801923	-	1005	9	0	4
SAOUHSC_01890	Chromosome	1802443	1803945	-	1503	0	0	0
SAOUHSC_01891	Chromosome	1804468	1804782	+	315	0	1	0
SAOUHSC_01893	Chromosome	1804782	1806074	+	1293	0	1	2
SAOUHSC_01894	Chromosome	1806092	1806487	+	396	0	1	0
SAOUHSC_01895	Chromosome	1806782	1807636	-	855	13	52	21
SAOUHSC_01896	Chromosome	1807912	1808136	-	225	3	1	1
SAOUHSC_01897	Chromosome	1808335	1808805	+	471	0	0	0
SAOUHSC_01898	Chromosome	1808918	1809361	+	444	1	0	0
SAOUHSC_01899	Chromosome	1809348	1809791	-	444	1	0	4
SAOUHSC_01900	Chromosome	1810087	1810722	+	636	1	1	1
SAOUHSC_01901	Chromosome	1811162	1811875	-	714	11	2	17
SAOUHSC_01902	Chromosome	1812135	1812437	+	303	1	1	1
SAOUHSC_01903	Chromosome	1812693	1813058	+	366	0	1	0
SAOUHSC_01904	Chromosome	1813055	1813408	+	354	0	0	1
SAOUHSC_01905	Chromosome	1813964	1814788	+	825	0	0	0
SAOUHSC_01906	Chromosome	1814821	1815429	+	609	0	0	0
SAOUHSC_01907	Chromosome	1815492	1816325	-	834	0	2	4
SAOUHSC_01908	Chromosome	1816537	1817445	-	909	5	3	23
SAOUHSC_01909	Chromosome	1817570	1818763	-	1194	12	7	9
SAOUHSC_01910	Chromosome	1819134	1820726	+	1593	0	0	0
SAOUHSC_01911	Chromosome	1820862	1821347	-	486	0	1	0
SAOUHSC_01912	Chromosome	1821722	1822468	-	747	0	0	0
SAOUHSC_01913	Chromosome	1822473	1822946	-	474	0	1	1
SAOUHSC_01914	Chromosome	1823012	1823269	+	258	1	0	1
SAOUHSC_01915	Chromosome	1823266	1824267	-	1002	1	0	1
SAOUHSC_01916	Chromosome	1824272	1825750	-	1479	0	0	3
SAOUHSC_01917	Chromosome	1825909	1826364	-	456	0	0	0
SAOUHSC_01918	Chromosome	1826667	1827317	+	651	1	0	1
SAOUHSC_01919	Chromosome	1827398	1828393	+	996	1	1	1
SAOUHSC_01920	Chromosome	1828469	1829095	+	627	0	0	0
SAOUHSC_01921	Chromosome	1829136	1829480	+	345	0	0	0
SAOUHSC_01922	Chromosome	1829578	1830129	+	552	1	1	0
SAOUHSC_01923	Chromosome	1830347	1830988	-	642	1	0	0
SAOUHSC_01924	Chromosome	1831102	1831287	-	186	0	0	0
SAOUHSC_01925	Chromosome	1831289	1831465	-	177	0	0	0
SAOUHSC_01926	Chromosome	1831476	1831859	-	384	1	0	0
SAOUHSC_01927	Chromosome	1832051	1832260	-	210	0	1	0
SAOUHSC_01928	Chromosome	1832463	1832606	-	144	0	0	0
EBG00001047269	Chromosome	1832852	1832946	+	95	1	1	1
SAOUHSC_01929	Chromosome	1833027	1833128	+	102	0	1	0
SAOUHSC_01930	Chromosome	1833476	1833835	-	360	0	1	1
SAOUHSC_01931	Chromosome	1834373	1838485	-	4113	0	0	6
SAOUHSC_01932	Chromosome	1839335	1840534	-	1200	1	0	1
SAOUHSC_01933	Chromosome	1840527	1842266	-	1740	0	1	3
SAOUHSC_01934	Chromosome	1842247	1842381	-	135	0	0	0
SAOUHSC_01935	Chromosome	1842446	1843165	-	720	0	0	0
SAOUHSC_01936	Chromosome	1843316	1844032	-	717	1	0	1
SAOUHSC_01937	Chromosome	1844134	1844241	+	108	0	0	0
SAOUHSC_01938	Chromosome	1844190	1844909	-	720	0	0	0
SAOUHSC_01939	Chromosome	1845030	1845749	-	720	0	0	0
SAOUHSC_01941	Chromosome	1845807	1846529	-	723	0	0	0
SAOUHSC_01942	Chromosome	1846654	1847361	-	708	0	0	0
SAOUHSC_01943	Chromosome	1847797	1848015	-	219	0	0	0
SAOUHSC_01944	Chromosome	1848325	1848891	+	567	0	0	0
SAOUHSC_01945	Chromosome	1849365	1850063	-	699	0	0	0
SAOUHSC_01947	Chromosome	1850060	1850821	-	762	0	0	1
SAOUHSC_01948	Chromosome	1850818	1851510	-	693	0	1	0
SAOUHSC_01949	Chromosome	1851533	1852906	-	1374	0	0	0
SAOUHSC_01950	Chromosome	1852916	1853434	-	519	0	1	0
SAOUHSC_01951	Chromosome	1853450	1854694	-	1245	0	0	0
SAOUHSC_01952	Chromosome	1854687	1857680	-	2994	0	0	0
SAOUHSC_01953	Chromosome	1857745	1857888	-	144	0	0	0
SAOUHSC_01954	Chromosome	1859010	1859993	-	984	1	0	0
SAOUHSC_01955	Chromosome	1859995	1860900	-	906	0	0	0
SAOUHSC_01956	Chromosome	1861729	1862268	+	540	0	0	0
SAOUHSC_01957	Chromosome	1862281	1863069	+	789	1	0	1
SAOUHSC_01958	Chromosome	1865526	1866080	-	555	2	0	0
SAOUHSC_01959	Chromosome	1866174	1866401	+	228	1	0	1
SAOUHSC_01960	Chromosome	1866403	1867803	-	1401	6	4	9
SAOUHSC_01961	Chromosome	1867827	1868750	-	924	1	3	4
SAOUHSC_01962	Chromosome	1868808	1869845	-	1038	6	0	3
SAOUHSC_01963	Chromosome	1869835	1869945	-	111	0	0	0
SAOUHSC_01964	Chromosome	1870108	1870611	+	504	10	0	13
SAOUHSC_01966	Chromosome	1870735	1871958	-	1224	9	4	12
SAOUHSC_01967	Chromosome	1871951	1872691	-	741	2	6	6
SAOUHSC_01968	Chromosome	1872825	1873247	+	423	2	1	9
SAOUHSC_01969	Chromosome	1873389	1873754	+	366	3	7	2
SAOUHSC_01971	Chromosome	1874487	1875044	+	558	1	0	2
SAOUHSC_01972	Chromosome	1875249	1876211	+	963	6	5	24
SAOUHSC_01973	Chromosome	1876332	1877273	-	942	10	1	12
SAOUHSC_01974	Chromosome	1877270	1880206	-	2937	12	4	31
SAOUHSC_01975	Chromosome	1880196	1881392	-	1197	5	6	7
SAOUHSC_01976	Chromosome	1881683	1881781	-	99	0	0	0
SAOUHSC_01977	Chromosome	1882164	1882508	-	345	18	3	62
SAOUHSC_01978	Chromosome	1882577	1883701	-	1125	1	5	3
SAOUHSC_01979	Chromosome	1883880	1884344	-	465	7	0	16
SAOUHSC_01980	Chromosome	1884700	1885323	-	624	3	1	0
SAOUHSC_01981	Chromosome	1885345	1886457	-	1113	1	0	4
SAOUHSC_01982	Chromosome	1886620	1887441	+	822	4	1	4
SAOUHSC_01983	Chromosome	1887904	1889289	-	1386	1	5	8
SAOUHSC_01984	Chromosome	1889485	1889880	-	396	3	5	3
SAOUHSC_01985	Chromosome	1889999	1890361	+	363	0	0	0
SAOUHSC_01986	Chromosome	1890657	1890809	-	153	5	3	0
SAOUHSC_01987	Chromosome	1890834	1891433	-	600	1	2	8
SAOUHSC_01988	Chromosome	1891592	1892062	-	471	0	2	2
SAOUHSC_01989	Chromosome	1892067	1893209	-	1143	2	2	3
SAOUHSC_01990	Chromosome	1893345	1894073	-	729	0	0	1
SAOUHSC_01991	Chromosome	1894060	1895517	-	1458	1	0	0
SAOUHSC_01992	Chromosome	1895775	1896836	-	1062	3	0	4
EBG00001047407	Chromosome	1897263	1897320	+	58	0	0	0
SAOUHSC_01993	Chromosome	1897329	1898531	+	1203	1	1	1
SAOUHSC_A01909	Chromosome	1899812	1899976	+	165	7	2	7
SAOUHSC_A01910	Chromosome	1900176	1900424	+	249	7	5	8
SAOUHSC_A01912	Chromosome	1904764	1904943	+	180	2	1	1
SAOUHSC_01997	Chromosome	1907224	1907670	-	447	10	2	16
SAOUHSC_01998	Chromosome	1907767	1908717	-	951	5	0	5
SAOUHSC_01999	Chromosome	1908723	1909178	-	456	2	1	1
SAOUHSC_02000	Chromosome	1909373	1910548	+	1176	3	6	8
SAOUHSC_02001	Chromosome	1910892	1911935	+	1044	4	1	2
SAOUHSC_02002	Chromosome	1912025	1912117	-	93	0	1	0
SAOUHSC_02003	Chromosome	1912126	1913862	-	1737	2	4	8
SAOUHSC_02004	Chromosome	1914153	1914695	-	543	2	0	5
SAOUHSC_02005	Chromosome	1914997	1916034	-	1038	0	1	2
SAOUHSC_02006	Chromosome	1916186	1917163	+	978	2	3	4
SAOUHSC_02007	Chromosome	1917267	1917497	+	231	0	0	0
SAOUHSC_02008	Chromosome	1917424	1918260	-	837	0	2	3
SAOUHSC_02009	Chromosome	1918269	1919786	-	1518	4	2	9
SAOUHSC_02010	Chromosome	1919801	1920091	-	291	0	0	0
SAOUHSC_02011	Chromosome	1920093	1920911	-	819	1	0	1
SAOUHSC_02012	Chromosome	1921172	1921981	-	810	0	0	3
SAOUHSC_02013	Chromosome	1922322	1922837	-	516	3	0	3
SAOUHSC_02014	Chromosome	1922968	1923129	-	162	3	0	1
SAOUHSC_02015	Chromosome	1923456	1923557	+	102	0	0	0
SAOUHSC_02016	Chromosome	1923883	1924083	-	201	0	0	0
SAOUHSC_02017	Chromosome	1924070	1924180	-	111	0	0	0
SAOUHSC_02018	Chromosome	1924251	1924403	-	153	0	0	0
SAOUHSC_02019	Chromosome	1924647	1926092	-	1446	0	0	0
SAOUHSC_02020	Chromosome	1926073	1926510	-	438	0	0	0
SAOUHSC_02021	Chromosome	1926566	1926961	-	396	0	0	0
SAOUHSC_02022	Chromosome	1926967	1928139	-	1173	0	0	0
SAOUHSC_02023	Chromosome	1928152	1930050	-	1899	0	0	0
SAOUHSC_02025	Chromosome	1930187	1930486	-	300	0	0	0
SAOUHSC_02026	Chromosome	1930526	1930699	-	174	0	0	0
SAOUHSC_02027	Chromosome	1930703	1931080	-	378	0	0	0
SAOUHSC_02028	Chromosome	1931080	1932903	-	1824	0	0	0
SAOUHSC_02029	Chromosome	1932903	1934813	-	1911	0	0	0
SAOUHSC_02030	Chromosome	1934828	1936729	-	1902	0	0	0
SAOUHSC_02031	Chromosome	1936738	1937685	-	948	0	0	0
SAOUHSC_02033	Chromosome	1937698	1941165	-	3468	0	0	0
SAOUHSC_02034	Chromosome	1941182	1941526	-	345	0	0	0
SAOUHSC_02035	Chromosome	1941556	1941921	-	366	0	0	0
SAOUHSC_02036	Chromosome	1941983	1942564	-	582	0	0	0
SAOUHSC_02037	Chromosome	1942583	1942966	-	384	0	0	0
SAOUHSC_02038	Chromosome	1942978	1943325	-	348	0	0	0
SAOUHSC_02040	Chromosome	1943325	1943627	-	303	0	0	0
SAOUHSC_02041	Chromosome	1943624	1943956	-	333	0	0	0
SAOUHSC_02042	Chromosome	1943965	1944252	-	288	0	0	0
SAOUHSC_02043	Chromosome	1944274	1945248	-	975	0	0	0
SAOUHSC_02044	Chromosome	1945262	1945882	-	621	0	0	0
SAOUHSC_02046	Chromosome	1945991	1946161	-	171	0	0	0
SAOUHSC_02047	Chromosome	1946234	1947229	-	996	0	0	0
SAOUHSC_02048	Chromosome	1947236	1948771	-	1536	0	0	0
SAOUHSC_02049	Chromosome	1948782	1950059	-	1278	0	0	0
SAOUHSC_02050	Chromosome	1950046	1950486	-	441	0	0	0
SAOUHSC_02051	Chromosome	1950673	1951095	-	423	0	0	0
SAOUHSC_02052	Chromosome	1951119	1951265	-	147	0	0	0
SAOUHSC_02053	Chromosome	1951266	1951454	-	189	0	0	0
SAOUHSC_02054	Chromosome	1951442	1951642	-	201	0	0	0
SAOUHSC_02055	Chromosome	1951617	1951805	-	189	0	0	0
SAOUHSC_02056	Chromosome	1951802	1952047	-	246	0	0	0
SAOUHSC_02057	Chromosome	1952084	1952620	-	537	0	0	0
SAOUHSC_02058	Chromosome	1952586	1952828	-	243	0	0	0
SAOUHSC_02059	Chromosome	1952825	1953070	-	246	0	0	0
SAOUHSC_02060	Chromosome	1953085	1953333	-	249	0	0	0
SAOUHSC_02061	Chromosome	1953334	1953693	-	360	0	0	0
SAOUHSC_02062	Chromosome	1953694	1953963	-	270	0	0	0
SAOUHSC_02063	Chromosome	1953964	1954149	-	186	0	0	0
SAOUHSC_02064	Chromosome	1954154	1954558	-	405	0	0	0
SAOUHSC_02065	Chromosome	1954569	1954790	-	222	0	0	0
SAOUHSC_02066	Chromosome	1954794	1955009	-	216	0	0	0
SAOUHSC_02067	Chromosome	1955006	1956247	-	1242	0	0	0
SAOUHSC_02068	Chromosome	1956244	1956600	-	357	0	0	0
SAOUHSC_02069	Chromosome	1956600	1957406	-	807	0	0	0
SAOUHSC_02070	Chromosome	1957378	1958070	-	693	0	0	0
SAOUHSC_02071	Chromosome	1958083	1958583	-	501	0	0	0
SAOUHSC_02072	Chromosome	1958667	1959446	-	780	0	0	0
SAOUHSC_02073	Chromosome	1959447	1959983	-	537	0	0	0
SAOUHSC_02074	Chromosome	1959996	1960316	-	321	0	0	0
SAOUHSC_02075	Chromosome	1960237	1960566	-	330	0	0	0
SAOUHSC_02076	Chromosome	1960656	1960817	-	162	0	0	0
SAOUHSC_02077	Chromosome	1960810	1961094	-	285	0	0	0
SAOUHSC_02078	Chromosome	1961045	1961494	-	450	0	0	0
SAOUHSC_02079	Chromosome	1961536	1961760	-	225	0	0	0
SAOUHSC_02080	Chromosome	1961761	1962552	-	792	0	0	0
SAOUHSC_02081	Chromosome	1962709	1963017	-	309	0	0	0
SAOUHSC_02083	Chromosome	1963032	1963250	-	219	0	0	0
SAOUHSC_02084	Chromosome	1963392	1964111	+	720	0	0	0
SAOUHSC_02085	Chromosome	1964181	1964348	+	168	0	0	0
SAOUHSC_02086	Chromosome	1964508	1964693	+	186	0	0	0
SAOUHSC_02087	Chromosome	1964729	1965634	+	906	0	0	0
SAOUHSC_02088	Chromosome	1965571	1965771	-	201	0	0	0
SAOUHSC_02089	Chromosome	1965883	1966929	+	1047	0	0	0
SAOUHSC_02090	Chromosome	1966974	1968119	+	1146	1	1	2
SAOUHSC_02091	Chromosome	1968379	1968909	-	531	1	1	6
SAOUHSC_02092	Chromosome	1968999	1970255	-	1257	8	3	14
SAOUHSC_02093	Chromosome	1970258	1970458	-	201	1	0	1
SAOUHSC_02095	Chromosome	1970605	1971069	+	465	3	1	3
